Loop Gain dB20 (r_load=12000) X,Loop Gain dB20 (r_load=12000) Y
1850.660402311046,57.98901388265349
1893.336131218567,57.79103449052307
1936.995950905528,57.59305328221583
1981.662554239442,57.39507033793335
2027.359157379219,57.19708573427168
2074.10951184212,56.99909954438033
2121.937916848977,56.80111183811397
2170.86923195409,56.60312268217747
2220.928889966365,56.40513214026389
2272.142910168412,56.20714027318746
2324.537911840467,56.0091471390089
2378.141128096177,55.8111527931565
2432.980420037434,55.61315728854139
2489.08429123561,55.41516067566671
2546.481902546735,55.21716300273294
2605.2030872683,55.01916431573784
2665.278366645577,54.82116465857194
2726.738965735506,54.62316407311
2789.616829636408,54.42516259929717
2853.944640091939,54.22716027523298
2919.755832477935,54.02915713724968
2987.084613180965,53.83115321998811
3055.965977377632,53.63314855646958
3126.435727223858,53.43514317816437
3198.530490463607,53.2371371150568
3272.287739466724,53.03913039570848
3347.74581070578,52.84112304731671
3424.943924682045,52.64311509577119
3503.922206310954,52.44510656570822
3584.721705777652,52.24709748056136
3667.384419873461,52.04908786261052
3751.953313824368,51.85107773302784
3838.472343622863,51.65306711192224
3926.986478874747,51.45505601838068
4017.541726172783,51.25704447050821
4110.185153009333,51.05903248546517
4204.964912240418,50.86102007950335
4301.93026711391,50.66300726799945
4401.131616874868,50.46499406548694
4502.620522961325,50.26698048568669
4606.449735804148,50.06896654153502
4712.673222244887,49.87095224521092
4821.346193585879,49.67293760816113
4932.525134287176,49.47492264112397
5046.267831325222,49.27690735415197
5162.633404228523,49.07889175663228
5281.682335805944,48.88087585730639
5403.476503583578,48.68285966428858
5528.079211966558,48.48484318508231
5655.555225142495,48.28682642659611
5785.970800743669,48.0888093951578
5919.393724285462,47.89079209652779
6055.893344398925,47.69277453591093
6195.54060887581,47.49475671796723
6338.408101544777,47.29673864682206
6484.570079997968,47.09872032607406
6634.102514187535,46.90070175880285
6787.083125912207,46.70268294757563
6943.591429214391,46.50466389445255
7103.708771708833,46.30664460099035
7267.518376864296,46.10862506824668
7435.105387260253,45.91060529678103
7606.556908841055,45.71258528665713
7781.962056190597,45.51456503744202
7961.411998851005,45.31654454820607
8145.000008709415,45.11852381752036
8332.821508477484,44.92050284345397
8524.97412128882,44.72248162356998
8721.557721440118,44.52446015492036
8922.674486302372,44.32643843404007
9128.42894942915,44.12841645693938
9338.92805488952,43.93039421909592
9554.281212853897,43.73237171544532
9774.600356461664,43.53434894037038
10000.00000000016,43.33632588768989
10230.59729842525,43.13830255064528
10466.51210825443,42.94027892188663
10707.86704986412,42.7422549934579
10954.78757122349,42.54423075677973
11207.40201309798,42.34620620263203
11465.8416757564,42.14818132113491
11730.24088721632,41.95015610172742
12000.73707306308,41.75213053314661
12277.47082787889,41.55410460340342
12560.58598831906,41.35607829975802
12850.22970787329,41.15805160869322
13146.55253335103,40.96002451588653
13449.70848313045,40.76199700618028
13759.85512721193,40.56396906355023
14077.1536691175,40.36594067107208
14401.76902967883,40.1679118108865
14733.86993275743,39.96988246416203
15073.62899294147,39.77185261105566
15421.22280526491,39.57382223067199
15776.83203699545,39.3757913010196
16140.6415215392,39.17775979896534
16512.84035451067,38.97972770018625
16893.62199201816,38.78169497911935
17283.18435121556,38.583661608908
17681.72991317287,38.38562756134672
18089.46582811883,38.18759280682202
18506.60402311055,37.98955731425132
18933.36131218576,37.79152105101808
19369.95950905537,37.59348398290421
19816.62554239451,37.39544607401935
20273.59157379229,37.19740728672537
20741.0951184213,36.99936758155938
21219.37916848987,36.80132691715097
21708.692319541,36.60328525013656
22209.28889966376,36.40524253506952
22721.42910168423,36.20719872432558
23245.37911840478,36.00915376800407
23781.41128096188,35.81110761382441
24329.80420037445,35.61306020701756
24890.84291235621,35.41501149021214
25464.81902546747,35.21696140331579
26052.03087268312,35.01890988339002
26652.78366645589,34.82085686452011
27267.38965735518,34.6228022776777
27896.16829636421,34.42474605057838
28539.44640091952,34.22668810753119
29197.55832477947,34.02862836928185
29870.84613180978,33.8305667528483
30559.65977377645,33.63250317134889
31264.35727223871,33.43443753382194
31985.30490463621,33.23636974503739
32722.87739466738,33.03829970529942
33477.45810705794,32.84022731023973
34249.4392468206,32.64215245060137
35039.22206310969,32.44407501201258
35847.21705777667,32.24599487474949
36673.84419873476,32.04791191348856
37519.53313824384,31.84982599704693
38384.72343622879,31.65173698811084
39269.86478874764,31.45364474295159
40175.417261728,31.25554911112804
41101.8515300935,31.05744993517531
42049.64912240436,30.85934705027927
43019.30267113928,30.66124028393568
44011.31616874886,30.4631294555935
45026.20522961344,30.26501437628192
46064.49735804168,30.06689484821995
47126.73222244907,29.86877066440777
48213.46193585899,29.6706416081995
49325.25134287197,29.47250745285585
50462.67831325243,29.27436796107638
51626.33404228545,29.07622288451026
52816.82335805965,28.87807196324376
54034.765035836,28.67991492526493
55280.79211966581,28.48175148590301
56555.55225142519,28.28358134724248
57859.70800743693,28.08540419750944
59193.93724285486,27.88721971043068
60558.9334439895,27.68902754456235
