Loop Gain Phase (r_load=120) X,Loop Gain Phase (r_load=120) Y
69435.91429214421,90.54679781881954
71037.08771708864,90.55784688157399
72675.18376864328,90.56918556818623
74351.05387260286,90.58081974906727
76065.56908841089,90.59275544658684
77819.62056190633,90.60499883808636
79614.11998851041,90.61755625896691
81450.00008709452,90.63043420584874
83328.21508477522,90.64363933980957
85249.74121288859,90.65717848969042
87215.57721440158,90.6710586554866
89226.74486302413,90.68528701181233
91284.28949429191,90.69987091144046
93389.28054889562,90.71481788893044
95542.8121285394,90.73013566432546
97746.00356461707,90.74583214694182
100000.000000002,90.76191543923176
102305.9729842529,90.77839384073673
104665.1210825448,90.79527585211886
107078.6704986417,90.8125701792796
109547.8757122354,90.83028573756503
112074.0201309803,90.84843165605471
114658.4167575645,90.86701728194059
117302.4088721637,90.88605218498989
120007.3707306313,90.90554616209774
122774.7082787894,90.92550924192888
125605.8598831911,90.94595168964644
128502.2970787335,90.96688401173053
131465.5253335109,90.98831696088557
134497.0848313051,91.01026154103542
137598.5512721199,91.0327290124105
140771.5366911756,91.05573089671907
144017.6902967889,91.07927898241124
147338.6993275749,91.1033853300265
150736.2899294154,91.12806227762927
154212.2280526498,91.15332244633221
157768.3203699552,91.17917874589962
161406.4152153927,91.20564438043935
165128.4035451074,91.2327328541693
168936.2199201823,91.26045797726928
172831.8435121564,91.28883387180575
176817.2991317294,91.31787497773199
180894.6582811891,91.34759605896001
185066.0402311062,91.37801220949915
189333.6131218584,91.40913885965927
193699.5950905545,91.44099178231345
198166.255423946,91.47358709921497
202735.9157379237,91.50694128736461
207410.9511842138,91.54107118542221
212193.7916848995,91.57599400015368
217086.9231954108,91.61172731290932
222092.8889966384,91.64828908612506
227214.2910168431,91.68569766983643
232453.7911840487,91.72397180819735
237814.1128096197,91.76313064599259
243298.0420037454,91.80319373513487
248908.4291235631,91.84418104113081
254648.1902546756,91.88611294950566
260520.3087268322,91.9290102721709
266527.8366645598,91.97289425371999
272673.8965735529,92.01778657763434
278961.6829636431,92.06370937238175
285394.4640091963,92.11068521738817
291975.5832477959,92.15873714886041
298708.4613180989,92.20788866543647
305596.5977377658,92.25816373364044
312643.5727223884,92.30958679311293
319853.0490463634,92.36218276158891
327228.7739466752,92.41597703959253
334774.5810705808,92.4709955148148
342494.3924682074,92.52726456613796
350392.2206310984,92.58481106726818
358472.1705777682,92.64366238993473
366738.4419873492,92.70384640661311
375195.33138244,92.76539149272064
383847.2343622895,92.82832652823714
392698.647887478,92.89268089869451
401754.1726172817,92.95848449547589
411018.5153009368,93.02576771536437
420496.4912240453,93.09456145927126
430193.0267113946,93.16489713007566
440113.1616874905,93.236806629497
450262.0522961363,93.31032235392117
460644.9735804187,93.38547718909189
471267.3222244927,93.46230450357807
482134.6193585919,93.54083814091545
493252.5134287218,93.62111241032247
504626.7831325264,93.70316207587666
516263.3404228567,93.78702234403522
528168.2335805988,93.87272884937573
540347.6503583625,93.96031763842383
552807.9211966606,94.04982515142834
565555.5225142544,94.14128820193582
578597.0800743719,94.23474395400801
591939.3724285512,94.33022989691678
605589.3344398977,94.42778381714112
619554.0608875863,94.52744376748359
633840.8101544832,94.62924803311191
648457.0079998024,94.73323509432061
663410.2514187592,94.83944358580041
678708.3125912265,94.94791225218918
694359.1429214451,95.05867989966973
710370.8771708894,95.17178534336745
726751.837686436,95.28726735028991
743510.5387260319,95.40516457754086
760655.6908841123,95.52551550552745
778196.2056190666,95.64835836587035
796141.1998851076,95.773731063715
814500.0008709488,95.90167109413086
833282.1508477558,96.03221545227619
852497.4121288896,96.16540053699548
872155.7721440195,96.30126204750766
892267.4486302451,96.43983487283398
912842.8949429229,96.58115297360854
933892.8054889601,96.72524925590625
955428.1212853979,96.87215543671856
977460.0356461747,97.02190190070471
1000000.000000024,97.17451754784224
1023059.729842533,97.33002963160378
1046651.210825452,97.48846358728616
1070786.704986422,97.6498428501269
